trip_id,waktu,latitude,longitude,kecepatan_kmh,jarak_km
2,2025-03-03 22:29:00,-6.190541,106.72497,59.0,0.49143
2,2025-03-03 22:29:30,-6.190424,106.729285,58.3,0.48604
2,2025-03-03 22:30:00,-6.186012,106.73006,64.7,0.53941
2,2025-03-03 22:30:30,-6.181955,106.729141,55.5,0.46269
2,2025-03-03 22:31:00,-6.177943,106.728255,54.9,0.45723
2,2025-03-03 22:31:30,-6.173526,106.727843,59.2,0.49327
2,2025-03-03 22:32:00,-6.168766,106.7274,63.8,0.5315
2,2025-03-03 22:32:30,-6.163615,106.727082,68.9,0.57414
2,2025-03-03 22:33:00,-6.158731,106.726961,65.2,0.54323
2,2025-03-03 22:33:30,-6.154961,106.727282,50.5,0.42114
2,2025-03-03 22:34:00,-6.150886,106.727274,54.4,0.45316
2,2025-03-03 22:34:30,-6.146434,106.728177,60.6,0.50537
2,2025-03-03 22:35:00,-6.142258,106.729056,56.9,0.47441
2,2025-03-03 22:35:30,-6.137972,106.729729,58.1,0.48381
2,2025-03-03 22:36:00,-6.132973,106.729948,66.8,0.55633
2,2025-03-03 22:36:30,-6.128136,106.729765,64.6,0.53826
2,2025-03-03 22:37:00,-6.123355,106.730369,64.9,0.541
2,2025-03-03 22:37:30,-6.1198,106.732214,53.4,0.44525
2,2025-03-03 22:38:00,-6.115881,106.73428,69.2,0.57683
2,2025-03-03 22:38:30,-6.118695,106.737142,53.5,0.44613
2,2025-03-03 22:39:00,-6.120217,106.74054,49.6,0.41329
2,2025-03-03 22:39:30,-6.121945,106.744618,58.8,0.49012
2,2025-03-03 22:40:00,-6.122251,106.748548,52.7,0.4388
2,2025-03-03 22:40:30,-6.122394,106.752447,51.8,0.43131
2,2025-03-03 22:41:00,-6.122567,106.757158,62.5,0.52123
2,2025-03-03 22:41:30,-6.1224,106.761612,59.2,0.49369
2,2025-03-03 22:42:00,-6.122058,106.765593,53.0,0.44173
2,2025-03-03 22:42:30,-6.121522,106.770427,64.8,0.5397
2,2025-03-03 22:43:00,-6.122148,106.77481,59.9,0.49903
2,2025-03-03 22:43:30,-6.125479,106.777121,54.9,0.45732
2,2025-03-03 22:44:00,-6.129275,106.780692,69.7,0.58074
2,2025-03-03 22:44:30,-6.131286,106.784637,59.3,0.49426
2,2025-03-03 22:45:00,-6.132038,106.789728,68.3,0.56939
2,2025-03-03 22:45:30,-6.132322,106.793817,54.6,0.455
2,2025-03-03 22:46:00,-6.132118,106.798885,67.3,0.56073
2,2025-03-03 22:46:30,-6.131792,106.803454,60.9,0.5072
2,2025-03-03 22:47:00,-6.130826,106.808119,63.3,0.52734
2,2025-03-03 22:47:30,-6.129749,106.8124,58.6,0.48816
2,2025-03-03 22:48:00,-6.130462,106.81673,60.4,0.5032
2,2025-03-03 22:48:30,-6.131764,106.820182,50.2,0.41794
2,2025-03-03 22:49:00,-6.130907,106.825159,67.0,0.55842
2,2025-03-03 22:49:30,-6.130335,106.82916,53.7,0.44724
2,2025-03-03 22:50:00,-6.129845,106.833548,58.6,0.48875
2,2025-03-03 22:50:30,-6.129125,106.837563,54.1,0.45105
2,2025-03-03 22:51:00,-6.128187,106.841566,54.6,0.45536
2,2025-03-03 22:51:30,-6.127026,106.846261,64.2,0.53515
2,2025-03-03 22:52:00,-6.126014,106.850591,59.0,0.49191
2,2025-03-03 22:52:30,-6.124299,106.855032,63.3,0.52787
2,2025-03-03 22:53:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:53:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:54:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:54:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:55:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:55:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:56:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:56:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:57:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:57:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:58:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:58:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:59:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 22:59:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:00:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:00:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:01:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:01:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:02:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:02:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:03:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:03:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:04:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:04:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:05:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:05:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:06:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:06:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:07:00,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:07:30,-6.124299,106.855032,0.0,0.0
2,2025-03-03 23:08:00,-6.122315,106.859985,71.0,0.59207
2,2025-03-03 23:08:30,-6.122878,106.865333,72.5,0.60415
2,2025-03-03 23:09:00,-6.123923,106.870556,70.7,0.58901
2,2025-03-03 23:09:30,-6.124757,106.87473,56.5,0.47071
2,2025-03-03 23:10:00,-6.125763,106.87976,68.1,0.56719
2,2025-03-03 23:10:30,-6.127083,106.884661,67.6,0.56347
2,2025-03-03 23:11:00,-6.129162,106.888531,58.6,0.48864
2,2025-03-03 23:11:30,-6.131196,106.892502,60.1,0.50044
2,2025-03-03 23:12:00,-6.127261,106.893463,59.1,0.49237
2,2025-03-03 23:12:30,-6.123049,106.893285,56.2,0.46869
2,2025-03-03 23:13:00,-6.118526,106.893094,60.4,0.50336
2,2025-03-03 23:13:30,-6.119185,106.893473,57.1,0.47581
2,2025-03-03 23:14:00,-6.122917,106.893887,69.0,0.57496
